sale_id,branch_id,employee_id,medication_id,sale_date,sale_time,quantity,unit_price,total_amount,payment_method,customer_age_group
358,10,4,83,2024-10-18,17:57:00,3,111.25,333.75,Cash,Senior
359,3,5,103,2023-06-10,16:55:00,1,33.79,33.79,Card,Adult
360,9,42,131,2023-09-04,17:14:00,1,12.75,12.75,Card,Adult
361,2,32,73,2023-08-29,18:28:00,1,279.3,279.3,Card,Adult
362,7,27,174,2023-05-02,09:06:00,2,53.67,107.34,Cash,Senior
363,5,33,73,2024-07-16,18:39:00,1,279.3,279.3,Insurance,Child
364,1,15,9,2024-11-01,14:52:00,4,145.51,582.04,Card,Adult
365,6,46,25,2024-07-27,20:42:00,2,179.05,358.1,Card,Child
366,5,36,30,2023-04-10,14:22:00,1,300.53,300.53,Insurance,Adult
367,7,7,68,2024-12-19,16:08:00,3,334.29,1002.87,Card,Senior
368,8,13,64,2023-07-20,15:13:00,4,284.41,1137.64,Insurance,Adult
369,10,8,28,2023-04-21,19:53:00,1,305.62,305.62,Card,Adult
370,9,48,107,2024-11-05,16:00:00,2,106.06,212.12,Cash,Senior
371,3,45,49,2024-03-19,17:49:00,1,139.2,139.2,Insurance,Child
372,6,33,65,2023-05-12,18:56:00,2,333.71,667.42,Card,Adult
373,6,19,148,2024-09-15,13:25:00,2,221.3,442.6,Card,Child
374,5,45,94,2023-05-22,20:32:00,2,332.24,664.48,Insurance,Adult
375,4,40,26,2024-12-29,12:12:00,2,27.7,55.4,Insurance,Adult
376,3,33,139,2024-12-04,20:41:00,2,239.87,479.74,Insurance,Senior
377,8,38,129,2024-10-14,14:35:00,1,94.15,94.15,Insurance,Senior
378,7,1,86,2024-12-28,17:18:00,2,350.16,700.32,Insurance,Child
379,5,49,82,2023-01-26,09:12:00,1,375.39,375.39,Cash,Adult
380,5,14,135,2024-11-30,20:50:00,3,329.28,987.84,Insurance,Child
381,9,15,57,2024-01-03,19:47:00,1,198.62,198.62,Insurance,Senior
382,5,45,96,2024-07-28,21:51:00,2,123.39,246.78,Insurance,Child
383,9,4,96,2024-01-26,19:20:00,4,123.39,493.56,Cash,Senior
384,4,41,133,2023-09-15,16:53:00,3,369.62,1108.86,Insurance,Senior
385,4,50,85,2024-10-25,20:38:00,2,264.8,529.6,Insurance,Child
386,3,48,89,2023-10-29,10:11:00,5,102.74,513.7,Insurance,Child
387,3,38,70,2024-01-22,13:08:00,1,60.82,60.82,Card,Child
388,6,39,100,2023-12-05,09:09:00,4,235.69,942.76,Cash,Senior
389,9,23,58,2024-09-22,21:36:00,1,42.09,42.09,Cash,Senior
390,9,11,120,2023-11-22,17:04:00,4,195.5,782.0,Card,Senior
391,6,22,84,2024-07-03,12:42:00,1,160.31,160.31,Card,Adult
392,1,8,184,2023-08-12,16:35:00,2,333.09,666.18,Insurance,Adult
393,1,44,128,2024-04-01,18:15:00,2,281.37,562.74,Card,Adult
394,9,50,90,2023-04-27,13:01:00,2,101.88,203.76,Card,Senior
395,6,33,82,2024-06-04,19:12:00,1,375.39,375.39,Cash,Child
396,2,14,168,2023-06-21,17:00:00,2,334.67,669.34,Insurance,Senior
397,9,45,41,2023-08-07,10:13:00,1,342.09,342.09,Insurance,Adult
398,1,30,43,2024-10-24,19:09:00,1,110.04,110.04,Insurance,Adult
399,9,5,74,2023-02-08,21:16:00,1,294.84,294.84,Insurance,Child
400,6,2,89,2023-09-22,15:27:00,1,102.74,102.74,Card,Senior
401,10,3,111,2023-05-02,18:04:00,2,356.92,713.84,Insurance,Child
402,5,39,147,2024-01-02,21:43:00,1,60.85,60.85,Cash,Adult
403,3,35,87,2024-03-24,09:30:00,3,382.04,1146.12,Cash,Child
404,3,20,57,2024-02-05,13:40:00,3,198.62,595.86,Insurance,Senior
405,9,10,99,2024-10-25,17:55:00,4,409.2,1636.8,Cash,Child
406,5,14,108,2023-01-06,17:05:00,1,390.79,390.79,Insurance,Senior
407,3,12,133,2023-12-19,17:09:00,3,369.62,1108.86,Cash,Senior
408,1,49,74,2023-09-16,21:36:00,1,294.84,294.84,Insurance,Adult
409,2,13,115,2024-10-22,10:16:00,1,363.66,363.66,Insurance,Senior
410,4,7,188,2024-05-13,19:41:00,1,307.56,307.56,Card,Senior
411,10,43,157,2023-03-13,16:21:00,1,285.73,285.73,Card,Senior
412,7,11,67,2024-08-21,21:20:00,2,149.77,299.54,Cash,Adult
413,5,24,22,2023-09-10,19:27:00,2,390.73,781.46,Cash,Senior
414,5,32,144,2023-12-06,14:49:00,1,325.33,325.33,Insurance,Child
415,3,35,3,2023-06-29,13:54:00,1,356.61,356.61,Cash,Adult
416,9,41,74,2024-10-03,09:54:00,1,294.84,294.84,Cash,Senior
417,5,35,96,2024-08-15,09:35:00,2,123.39,246.78,Insurance,Adult
418,10,47,33,2024-10-31,12:57:00,1,197.97,197.97,Card,Child
419,1,43,119,2024-04-20,14:32:00,1,318.4,318.4,Cash,Senior
420,3,37,67,2024-12-01,16:10:00,2,149.77,299.54,Insurance,Senior
421,4,49,28,2023-05-30,14:02:00,1,305.62,305.62,Card,Child
422,9,24,131,2023-03-06,19:13:00,1,12.75,12.75,Card,Adult
423,2,46,147,2024-04-10,19:20:00,1,60.85,60.85,Insurance,Senior
424,3,25,53,2023-10-08,17:36:00,1,109.69,109.69,Insurance,Adult
425,5,25,106,2024-01-10,10:33:00,3,173.85,521.55,Cash,Senior
426,8,39,98,2024-02-20,16:50:00,3,305.33,915.99,Cash,Senior
427,5,14,85,2023-05-23,17:41:00,1,264.8,264.8,Cash,Child
428,4,27,83,2023-06-11,10:42:00,2,111.25,222.5,Card,Senior
429,3,42,111,2023-04-27,12:37:00,1,356.92,356.92,Card,Child
430,9,3,78,2023-09-07,11:08:00,2,234.82,469.64,Insurance,Child
431,10,37,72,2023-02-27,17:25:00,4,37.15,148.6,Insurance,Child
432,10,31,49,2024-11-08,12:28:00,4,139.2,556.8,Card,Child
433,3,40,53,2023-08-13,21:37:00,2,109.69,219.38,Insurance,Senior
434,10,5,64,2023-09-28,16:38:00,2,284.41,568.82,Cash,Adult
435,9,44,74,2024-01-30,17:55:00,1,294.84,294.84,Card,Child
436,1,35,73,2024-09-12,18:38:00,1,279.3,279.3,Insurance,Child
437,1,50,117,2023-04-06,18:34:00,1,197.43,197.43,Insurance,Senior
438,9,28,112,2024-03-17,09:44:00,1,443.49,443.49,Cash,Adult
439,10,7,97,2024-01-26,21:53:00,3,93.87,281.61,Card,Child
440,10,35,105,2023-09-18,10:18:00,1,73.97,73.97,Card,Adult
441,9,8,64,2023-07-13,09:36:00,2,284.41,568.82,Insurance,Child
442,6,7,9,2024-01-20,14:26:00,2,145.51,291.02,Cash,Adult
443,10,24,104,2024-10-29,17:27:00,1,84.02,84.02,Insurance,Adult
444,9,31,97,2024-11-27,17:50:00,1,93.87,93.87,Cash,Adult
445,6,50,111,2024-07-26,13:36:00,1,356.92,356.92,Insurance,Adult
446,8,45,46,2023-05-22,20:14:00,2,261.05,522.1,Cash,Child
447,10,45,112,2023-08-08,21:35:00,2,443.49,886.98,Insurance,Senior
448,2,10,70,2023-02-23,09:51:00,4,60.82,243.28,Card,Senior
449,10,3,78,2024-03-21,14:05:00,1,234.82,234.82,Insurance,Adult
450,1,50,18,2024-02-15,20:38:00,2,336.23,672.46,Cash,Senior
451,9,19,96,2024-05-21,19:59:00,1,123.39,123.39,Cash,Child
452,1,24,103,2024-09-05,18:10:00,2,33.79,67.58,Cash,Senior
453,7,23,162,2023-01-01,13:49:00,1,12.04,12.04,Insurance,Adult
454,2,6,105,2024-02-20,20:45:00,2,73.97,147.94,Insurance,Adult
455,10,13,142,2024-07-26,13:14:00,1,7.83,7.83,Card,Adult
456,9,5,79,2024-08-11,17:06:00,1,286.93,286.93,Insurance,Adult
457,9,37,189,2023-12-15,13:56:00,3,135.16,405.48,Card,Senior
458,6,50,199,2024-03-29,21:15:00,2,275.48,550.96,Card,Senior
459,5,5,144,2024-04-16,16:07:00,3,325.33,975.99,Card,Senior
460,6,34,3,2023-08-14,14:26:00,1,356.61,356.61,Insurance,Child
461,6,5,53,2024-12-18,10:25:00,1,109.69,109.69,Insurance,Child
462,3,48,126,2024-05-02,18:17:00,1,219.54,219.54,Insurance,Child
463,5,14,33,2024-05-25,12:55:00,1,197.97,197.97,Cash,Child
464,2,6,60,2023-09-13,21:06:00,1,149.14,149.14,Insurance,Senior
465,8,24,4,2024-05-19,17:02:00,2,23.2,46.4,Insurance,Adult
466,5,32,146,2024-05-19,18:55:00,3,31.93,95.79,Cash,Senior
467,9,28,93,2023-10-14,11:03:00,2,174.61,349.22,Card,Senior
468,3,30,116,2023-02-03,19:49:00,1,350.91,350.91,Cash,Senior
469,4,25,86,2024-06-14,09:43:00,2,350.16,700.32,Insurance,Child
470,5,16,96,2023-11-30,11:35:00,3,123.39,370.17,Card,Adult
471,7,45,135,2024-09-19,15:13:00,1,329.28,329.28,Card,Adult
472,4,7,126,2024-02-15,11:36:00,1,219.54,219.54,Insurance,Adult
473,3,31,104,2023-08-30,12:09:00,3,84.02,252.06,Cash,Child
474,9,47,106,2024-03-07,19:33:00,5,173.85,869.25,Card,Adult
475,2,45,127,2023-11-04,09:25:00,3,270.08,810.24,Cash,Child
476,8,48,48,2023-08-09,19:06:00,1,86.16,86.16,Card,Adult
477,6,2,97,2024-01-05,21:16:00,2,93.87,187.74,Card,Child
478,10,42,53,2023-12-26,12:36:00,4,109.69,438.76,Insurance,Senior
479,9,32,171,2023-06-28,14:43:00,1,343.75,343.75,Insurance,Adult
480,3,41,92,2023-03-22,19:09:00,1,107.07,107.07,Card,Adult
481,3,22,17,2024-10-08,10:05:00,1,334.1,334.1,Cash,Adult
482,7,18,2,2023-11-21,18:41:00,2,259.13,518.26,Card,Adult
483,1,9,118,2024-08-24,11:11:00,1,121.59,121.59,Insurance,Child
484,4,11,131,2024-11-08,20:05:00,2,12.75,25.5,Card,Child
485,1,50,74,2023-04-08,17:03:00,3,294.84,884.52,Card,Senior
486,7,20,77,2023-03-27,10:41:00,2,238.24,476.48,Cash,Child
487,3,2,83,2023-10-18,17:53:00,1,111.25,111.25,Cash,Senior
488,9,18,53,2024-01-01,16:29:00,1,109.69,109.69,Insurance,Adult
489,10,30,195,2023-05-19,11:37:00,2,61.27,122.54,Insurance,Senior
490,9,20,155,2024-10-13,19:40:00,1,268.26,268.26,Card,Adult
491,7,17,130,2024-07-06,13:23:00,1,321.64,321.64,Cash,Adult
492,5,31,69,2023-01-11,11:22:00,3,236.29,708.87,Insurance,Child
493,1,50,151,2024-12-05,16:19:00,4,348.55,1394.2,Card,Adult
494,7,36,137,2024-09-03,14:12:00,1,59.67,59.67,Card,Adult
495,7,15,73,2023-09-13,15:53:00,2,279.3,558.6,Card,Child
496,10,45,9,2024-03-08,21:58:00,2,145.51,291.02,Insurance,Adult
497,4,5,1,2023-10-19,13:26:00,2,144.7,289.4,Cash,Child
498,10,32,63,2023-10-24,16:17:00,1,90.69,90.69,Cash,Adult
499,2,19,72,2023-01-20,09:11:00,4,37.15,148.6,Card,Child
500,8,14,34,2024-03-24,11:00:00,1,311.34,311.34,Card,Adult
501,1,22,31,2023-11-16,14:29:00,1,194.31,194.31,Cash,Child
502,3,13,137,2023-02-27,17:30:00,1,59.67,59.67,Card,Adult
503,8,16,78,2023-01-13,12:24:00,2,234.82,469.64,Insurance,Child
504,4,31,84,2023-07-23,17:42:00,2,160.31,320.62,Card,Senior
505,9,34,197,2023-11-16,20:02:00,1,329.64,329.64,Cash,Adult
506,4,8,4,2024-05-07,09:55:00,1,23.2,23.2,Cash,Senior
507,2,26,133,2024-03-20,13:37:00,1,369.62,369.62,Cash,Child
508,3,24,109,2023-02-13,20:38:00,2,272.54,545.08,Cash,Child
509,1,4,103,2023-06-11,14:59:00,2,33.79,67.58,Card,Senior
510,4,21,35,2023-06-07,11:31:00,2,457.54,915.08,Insurance,Senior
511,7,23,57,2023-12-22,12:01:00,1,198.62,198.62,Insurance,Child
512,5,35,151,2023-09-14,16:35:00,1,348.55,348.55,Insurance,Adult
513,8,18,110,2023-07-14,14:46:00,2,89.96,179.92,Insurance,Senior
514,5,35,67,2023-06-14,13:52:00,1,149.77,149.77,Card,Adult
515,1,40,22,2023-01-01,20:11:00,2,390.73,781.46,Card,Senior
516,7,13,136,2023-09-02,17:52:00,1,68.77,68.77,Insurance,Senior
517,7,42,26,2024-05-24,13:20:00,1,27.7,27.7,Card,Child
518,1,13,108,2023-04-09,11:11:00,1,390.79,390.79,Cash,Adult
519,8,34,72,2023-07-16,15:42:00,2,37.15,74.3,Insurance,Senior
520,2,1,133,2024-08-27,18:45:00,1,369.62,369.62,Cash,Senior
521,1,24,151,2024-05-18,16:51:00,3,348.55,1045.65,Insurance,Senior
522,10,18,60,2024-03-01,09:52:00,2,149.14,298.28,Insurance,Child
523,2,7,57,2023-03-14,12:33:00,1,198.62,198.62,Insurance,Child
524,10,41,93,2024-06-28,19:15:00,1,174.61,174.61,Cash,Senior
525,6,44,84,2024-07-25,19:36:00,1,160.31,160.31,Card,Senior
526,9,26,87,2024-11-12,21:11:00,1,382.04,382.04,Insurance,Adult
527,6,21,63,2024-11-04,16:59:00,5,90.69,453.45,Insurance,Adult
528,10,16,93,2024-01-16,20:20:00,2,174.61,349.22,Insurance,Senior
529,6,29,86,2023-08-08,20:16:00,2,350.16,700.32,Card,Adult
530,9,9,25,2023-01-01,18:01:00,5,179.05,895.25,Card,Child
531,5,36,168,2023-11-04,14:01:00,1,334.67,334.67,Insurance,Senior
532,6,10,147,2024-08-07,09:29:00,1,60.85,60.85,Cash,Adult
533,5,6,144,2024-01-11,13:51:00,1,325.33,325.33,Insurance,Adult
534,8,12,148,2024-08-05,20:20:00,2,221.3,442.6,Card,Senior
535,5,3,117,2024-12-20,18:41:00,3,197.43,592.29,Insurance,Senior
536,6,28,75,2024-01-26,21:21:00,1,318.74,318.74,Card,Child
537,7,4,28,2023-08-21,09:40:00,3,305.62,916.86,Card,Senior
538,4,10,125,2023-02-12,14:32:00,2,102.83,205.66,Cash,Senior
539,2,15,172,2024-02-07,18:32:00,2,362.71,725.42,Card,Adult
540,1,36,77,2024-02-08,16:36:00,1,238.24,238.24,Card,Adult
541,3,31,83,2023-03-29,20:08:00,1,111.25,111.25,Insurance,Child
542,9,16,84,2024-05-14,17:39:00,2,160.31,320.62,Cash,Child
543,2,43,29,2023-09-30,18:05:00,1,82.49,82.49,Card,Adult
544,1,50,136,2024-01-10,18:41:00,1,68.77,68.77,Card,Child
545,3,29,10,2023-12-25,16:39:00,5,235.73,1178.65,Cash,Child
546,2,8,20,2023-07-24,20:54:00,1,179.02,179.02,Insurance,Child
547,6,45,188,2023-09-06,13:00:00,4,307.56,1230.24,Cash,Adult
548,4,14,117,2024-04-05,20:34:00,1,197.43,197.43,Insurance,Senior
549,1,25,104,2023-09-22,11:44:00,2,84.02,168.04,Insurance,Senior
550,10,18,74,2024-06-23,13:12:00,1,294.84,294.84,Cash,Adult
551,6,7,198,2024-11-01,19:17:00,1,381.87,381.87,Cash,Adult
552,2,21,87,2024-10-26,17:45:00,5,382.04,1910.2,Card,Senior
553,1,3,66,2024-06-28,16:35:00,1,265.48,265.48,Cash,Senior
554,6,44,135,2023-11-09,11:01:00,1,329.28,329.28,Card,Adult
555,1,41,132,2024-10-02,17:17:00,5,246.28,1231.4,Card,Adult
556,6,26,189,2023-01-31,12:09:00,4,135.16,540.64,Insurance,Child
557,4,27,26,2023-03-31,19:39:00,2,27.7,55.4,Cash,Senior
558,8,35,91,2023-06-06,18:21:00,1,161.52,161.52,Cash,Child
559,3,20,74,2024-10-30,21:12:00,2,294.84,589.68,Insurance,Senior
560,10,11,151,2024-06-20,21:09:00,1,348.55,348.55,Card,Child
561,3,47,106,2024-07-24,11:20:00,2,173.85,347.7,Cash,Adult
562,5,10,186,2024-02-28,20:59:00,1,69.6,69.6,Cash,Child
563,5,39,73,2023-05-15,18:39:00,2,279.3,558.6,Insurance,Senior
564,2,45,15,2023-08-25,09:22:00,1,247.13,247.13,Card,Child
565,3,25,60,2024-05-29,19:23:00,1,149.14,149.14,Card,Adult
566,1,18,70,2023-05-21,15:48:00,1,60.82,60.82,Card,Child
567,8,40,164,2024-11-18,10:11:00,2,133.68,267.36,Card,Senior
568,1,39,57,2023-11-29,15:25:00,3,198.62,595.86,Insurance,Adult
569,9,34,99,2023-11-17,18:38:00,4,409.2,1636.8,Insurance,Senior
570,4,34,108,2023-02-09,09:56:00,1,390.79,390.79,Insurance,Adult
571,4,19,103,2023-02-10,19:03:00,2,33.79,67.58,Card,Adult
572,5,40,40,2023-11-08,11:27:00,1,30.89,30.89,Cash,Senior
573,2,47,153,2024-06-13,19:28:00,1,388.91,388.91,Insurance,Child
574,3,26,32,2023-07-04,20:34:00,4,331.99,1327.96,Card,Adult
575,4,30,70,2024-04-06,20:57:00,1,60.82,60.82,Cash,Adult
576,2,6,29,2023-11-28,21:10:00,3,82.49,247.47,Cash,Senior
577,9,40,16,2024-04-05,20:24:00,1,135.07,135.07,Cash,Adult
578,3,11,85,2024-07-17,14:36:00,2,264.8,529.6,Cash,Child
579,8,19,71,2024-12-30,20:49:00,1,184.95,184.95,Insurance,Child
580,5,1,144,2023-05-01,09:39:00,4,325.33,1301.32,Card,Adult
581,4,38,117,2024-05-25,16:15:00,1,197.43,197.43,Insurance,Adult
582,4,36,85,2024-04-09,18:00:00,1,264.8,264.8,Card,Senior
583,3,4,117,2024-10-05,09:11:00,3,197.43,592.29,Insurance,Adult
584,10,20,64,2023-02-07,18:53:00,1,284.41,284.41,Card,Child
585,5,40,77,2023-02-20,11:43:00,5,238.24,1191.2,Insurance,Senior
586,10,24,14,2024-12-17,11:29:00,2,168.06,336.12,Cash,Child
587,7,36,121,2023-11-03,10:48:00,3,313.23,939.69,Cash,Adult
588,9,27,70,2024-04-27,13:21:00,2,60.82,121.64,Insurance,Child
589,9,6,129,2024-12-13,18:46:00,1,94.15,94.15,Card,Senior
590,7,39,2,2024-12-06,20:18:00,2,259.13,518.26,Card,Adult
591,10,32,119,2024-06-22,11:39:00,2,318.4,636.8,Insurance,Senior
592,5,13,109,2024-10-09,18:14:00,3,272.54,817.62,Cash,Child
593,4,40,91,2023-01-25,20:54:00,2,161.52,323.04,Card,Adult
594,1,41,126,2023-02-16,19:13:00,2,219.54,439.08,Cash,Senior
595,9,21,136,2023-10-16,13:32:00,1,68.77,68.77,Cash,Child
596,1,12,134,2024-12-03,18:39:00,1,167.18,167.18,Cash,Adult
597,1,42,147,2023-12-13,16:51:00,1,60.85,60.85,Cash,Adult
598,6,30,6,2023-06-09,17:57:00,3,159.38,478.14,Card,Senior
599,6,36,59,2023-02-27,20:43:00,1,159.33,159.33,Insurance,Child
600,2,10,118,2023-08-02,21:22:00,1,121.59,121.59,Card,Child
601,10,25,176,2023-12-14,11:36:00,2,153.3,306.6,Cash,Senior
602,6,46,47,2023-04-30,20:54:00,2,224.21,448.42,Cash,Adult
603,5,14,66,2024-02-28,14:28:00,3,265.48,796.44,Insurance,Adult
604,2,29,68,2023-06-29,21:12:00,2,334.29,668.58,Insurance,Child
605,8,47,147,2024-05-09,14:59:00,1,60.85,60.85,Insurance,Adult
606,3,14,76,2023-12-02,17:43:00,3,322.91,968.73,Insurance,Child
607,5,3,97,2024-04-15,10:00:00,3,93.87,281.61,Insurance,Senior
608,5,2,128,2023-03-31,10:33:00,3,281.37,844.11,Insurance,Adult
609,5,35,158,2024-10-16,12:18:00,1,29.04,29.04,Card,Adult
610,1,40,74,2024-11-18,13:07:00,1,294.84,294.84,Insurance,Senior
611,3,46,130,2023-04-15,14:17:00,1,321.64,321.64,Card,Senior
612,8,4,80,2023-09-08,14:34:00,1,88.35,88.35,Cash,Child
613,2,28,144,2024-04-27,15:03:00,1,325.33,325.33,Card,Child
614,8,40,3,2024-12-22,20:44:00,2,356.61,713.22,Card,Adult
615,9,6,59,2023-12-07,19:51:00,2,159.33,318.66,Card,Senior
616,2,30,77,2023-05-15,20:29:00,3,238.24,714.72,Card,Senior
617,3,40,26,2024-10-21,12:14:00,1,27.7,27.7,Card,Adult
618,6,30,80,2024-02-06,14:50:00,3,88.35,265.05,Card,Child
619,3,19,105,2023-03-08,16:54:00,1,73.97,73.97,Card,Senior
620,2,21,67,2024-08-11,20:50:00,1,149.77,149.77,Insurance,Senior
621,7,16,54,2023-03-14,15:37:00,2,243.74,487.48,Insurance,Child
622,4,45,79,2024-07-15,10:21:00,1,286.93,286.93,Insurance,Adult
623,3,43,120,2024-03-21,20:15:00,1,195.5,195.5,Insurance,Child
624,8,21,119,2024-12-29,18:38:00,1,318.4,318.4,Insurance,Child
625,2,44,67,2024-03-31,10:38:00,4,149.77,599.08,Insurance,Adult
626,3,38,113,2023-12-02,10:13:00,2,157.5,315.0,Insurance,Child
627,10,37,15,2023-05-31,13:24:00,1,247.13,247.13,Card,Child
628,5,28,3,2023-07-30,18:50:00,1,356.61,356.61,Insurance,Adult
629,3,19,110,2023-04-02,17:25:00,2,89.96,179.92,Cash,Adult
630,6,8,182,2024-07-16,17:52:00,1,184.37,184.37,Card,Child
631,7,26,95,2023-08-29,19:20:00,2,373.11,746.22,Card,Adult
632,9,25,124,2024-07-12,11:12:00,1,290.6,290.6,Card,Adult
633,1,5,129,2023-06-07,11:08:00,3,94.15,282.45,Insurance,Child
634,2,9,22,2023-05-28,15:08:00,1,390.73,390.73,Insurance,Adult
635,3,30,155,2024-04-11,15:39:00,2,268.26,536.52,Insurance,Adult
636,7,39,44,2024-07-19,12:11:00,1,279.37,279.37,Cash,Senior
637,7,35,58,2024-05-25,17:17:00,1,42.09,42.09,Insurance,Adult
638,2,38,166,2023-02-04,20:23:00,2,239.47,478.94,Card,Senior
639,5,30,76,2023-03-23,21:49:00,2,322.91,645.82,Insurance,Child
640,2,44,142,2024-06-19,16:40:00,1,7.83,7.83,Insurance,Senior
641,1,31,121,2024-08-16,14:34:00,1,313.23,313.23,Card,Senior
642,5,19,119,2024-04-25,14:51:00,1,318.4,318.4,Cash,Child
643,10,17,160,2024-12-12,20:50:00,2,196.56,393.12,Cash,Senior
644,10,2,112,2024-04-29,19:18:00,2,443.49,886.98,Card,Adult
645,5,9,71,2023-03-26,21:17:00,1,184.95,184.95,Insurance,Adult
646,3,38,44,2023-10-09,10:38:00,1,279.37,279.37,Insurance,Child
647,4,32,95,2024-11-05,13:50:00,3,373.11,1119.33,Cash,Senior
648,3,32,139,2023-02-03,11:38:00,1,239.87,239.87,Card,Adult
649,10,47,9,2023-09-01,11:13:00,2,145.51,291.02,Card,Child
650,8,26,130,2024-10-19,09:10:00,3,321.64,964.92,Card,Adult
651,7,44,29,2024-05-02,17:14:00,2,82.49,164.98,Insurance,Adult
652,5,29,127,2024-04-30,15:00:00,2,270.08,540.16,Card,Senior
653,9,41,186,2023-11-20,09:06:00,2,69.6,139.2,Card,Adult
654,5,7,159,2024-09-17,14:17:00,3,158.85,476.55,Card,Senior
655,10,50,95,2024-08-21,20:15:00,2,373.11,746.22,Cash,Senior
656,1,44,10,2023-12-12,14:35:00,5,235.73,1178.65,Cash,Child
657,6,15,91,2023-01-13,19:28:00,2,161.52,323.04,Insurance,Adult
658,10,43,79,2023-09-15,10:03:00,1,286.93,286.93,Cash,Senior
659,10,9,76,2024-10-15,10:54:00,4,322.91,1291.64,Card,Senior
660,3,17,116,2024-10-25,10:44:00,4,350.91,1403.64,Card,Adult
661,7,45,183,2024-11-07,13:49:00,2,43.64,87.28,Insurance,Adult
662,7,25,67,2023-09-21,21:03:00,1,149.77,149.77,Card,Child
663,8,13,192,2023-09-22,16:04:00,1,273.77,273.77,Insurance,Adult
664,7,14,20,2023-07-02,17:49:00,1,179.02,179.02,Insurance,Senior
665,2,5,151,2023-04-19,10:02:00,2,348.55,697.1,Insurance,Senior
666,1,3,34,2023-09-14,16:09:00,1,311.34,311.34,Insurance,Adult
667,1,33,75,2023-09-30,15:36:00,1,318.74,318.74,Insurance,Adult
668,2,35,98,2024-05-04,21:51:00,3,305.33,915.99,Cash,Child
669,10,35,200,2024-01-29,16:07:00,3,169.12,507.36,Card,Adult
670,6,35,126,2024-11-29,19:05:00,1,219.54,219.54,Card,Child
671,9,3,22,2024-04-15,12:11:00,1,390.73,390.73,Card,Senior
672,6,32,126,2023-07-15,10:40:00,1,219.54,219.54,Cash,Senior
673,10,16,40,2024-03-24,12:01:00,1,30.89,30.89,Card,Adult
674,8,2,55,2023-03-06,16:34:00,2,28.69,57.38,Cash,Adult
675,4,42,121,2023-02-27,15:07:00,2,313.23,626.46,Insurance,Senior
676,10,15,200,2024-04-14,17:09:00,3,169.12,507.36,Cash,Child
677,4,45,117,2023-05-25,18:02:00,1,197.43,197.43,Insurance,Child
678,2,30,64,2023-01-15,13:52:00,1,284.41,284.41,Insurance,Child
679,10,40,71,2024-08-28,10:31:00,3,184.95,554.85,Cash,Child
680,7,21,97,2023-07-27,20:43:00,3,93.87,281.61,Cash,Senior
681,1,38,118,2024-08-12,21:13:00,1,121.59,121.59,Cash,Adult
682,6,36,63,2023-03-06,15:10:00,1,90.69,90.69,Cash,Adult
683,10,25,157,2023-09-07,10:50:00,1,285.73,285.73,Cash,Child
684,10,19,76,2024-05-13,10:45:00,1,322.91,322.91,Card,Senior
685,9,29,24,2024-05-02,19:17:00,1,332.69,332.69,Card,Child
686,8,40,13,2023-06-28,11:45:00,1,315.7,315.7,Cash,Senior
687,2,34,135,2023-11-05,12:12:00,1,329.28,329.28,Cash,Senior
688,8,50,51,2024-01-06,17:14:00,5,316.11,1580.55,Insurance,Senior
689,8,32,139,2023-08-02,21:09:00,1,239.87,239.87,Cash,Child
690,4,28,148,2024-11-17,14:18:00,1,221.3,221.3,Card,Adult
691,1,35,53,2024-09-23,09:06:00,2,109.69,219.38,Cash,Child
692,8,38,102,2023-01-30,12:46:00,1,303.16,303.16,Insurance,Adult
693,2,21,78,2024-03-05,14:14:00,2,234.82,469.64,Cash,Child
694,4,5,23,2023-08-31,15:57:00,3,202.92,608.76,Card,Senior
695,10,30,68,2024-05-11,12:59:00,1,334.29,334.29,Cash,Adult
696,5,13,76,2024-01-18,19:22:00,2,322.91,645.82,Card,Child
697,8,30,29,2023-02-02,11:07:00,1,82.49,82.49,Card,Child
698,10,11,136,2023-12-18,11:50:00,1,68.77,68.77,Insurance,Senior
699,4,38,74,2023-08-24,16:55:00,3,294.84,884.52,Card,Adult
700,6,28,61,2023-10-13,12:15:00,1,94.04,94.04,Insurance,Child
701,1,3,186,2024-08-28,09:26:00,3,69.6,208.8,Card,Senior
702,2,29,76,2024-05-31,16:51:00,2,322.91,645.82,Card,Child
703,4,9,109,2023-03-27,20:26:00,1,272.54,272.54,Card,Adult
704,5,11,13,2023-09-02,16:42:00,1,315.7,315.7,Insurance,Adult
705,3,46,39,2024-08-07,16:29:00,1,146.75,146.75,Card,Child
706,2,25,2,2024-01-15,09:55:00,2,259.13,518.26,Insurance,Adult
707,10,35,77,2024-06-27,13:44:00,1,238.24,238.24,Insurance,Child
708,1,33,74,2024-12-02,20:59:00,3,294.84,884.52,Insurance,Adult
709,6,24,74,2023-02-22,18:02:00,1,294.84,294.84,Cash,Senior
710,3,22,39,2024-07-26,21:13:00,2,146.75,293.5,Cash,Senior
711,4,49,4,2023-04-27,21:37:00,2,23.2,46.4,Insurance,Child
712,5,4,97,2023-11-25,19:27:00,1,93.87,93.87,Cash,Adult
713,9,44,86,2023-12-20,10:30:00,2,350.16,700.32,Insurance,Adult
714,2,13,13,2024-04-07,20:51:00,2,315.7,631.4,Card,Child
715,3,18,93,2023-03-24,10:06:00,1,174.61,174.61,Cash,Senior
716,1,19,111,2023-06-01,17:40:00,3,356.92,1070.76,Card,Senior
